SECTOR_ID,SECTOR_NAME,ENODEBID,ENODEB_NAME,FREQBAND,FREQUENCY,EARFCN,AZIMUTH,LONGITUDE,LATITUDE,STYLE,HEIGHT,K_DIST,,
565978-1,西山华都A区26栋东南角绿化带灯杆-HLH-1,565978,西山华都A区26栋东南角绿化带灯杆-HLH,39,1890,38350,75,102.713,24.97657,OUTDOOR,25,366.389,,
566080-3,西山南亚风情国美电器-HLH-3,566080,西山南亚风情国美电器-HLH,39,1890,38350,180,102.682,25.01132,OUTDOOR,22,77.96,,
566080-2,西山南亚风情国美电器-HLH-2,566080,西山南亚风情国美电器-HLH,39,1890,38350,120,102.682,25.01132,OUTDOOR,22,77.96,,
566080-1,西山南亚风情国美电器-HLH-1,566080,西山南亚风情国美电器-HLH,39,1890,38350,0,102.682,25.01132,OUTDOOR,22,77.96,,
565857-2,西山南亚风情星河3栋-HLH-2,565857,西山南亚风情星河3栋-HLH,39,1890,38350,250,102.682,25.01033,OUTDOOR,16,110.177,,
565857-1,西山南亚风情星河3栋-HLH-1,565857,西山南亚风情星河3栋-HLH,39,1890,38350,50,102.682,25.01033,OUTDOOR,16,110.177,,
566012-3,西山南坝小区12栋南灯杆-HLH-3,566012,西山南坝小区12栋南灯杆-HLH,39,1890,38350,210,102.717,25.00566,OUTDOOR,30,319.348,,
566012-2,西山南坝小区12栋南灯杆-HLH-2,566012,西山南坝小区12栋南灯杆-HLH,39,1890,38350,110,102.717,25.00566,OUTDOOR,30,319.348,,
566012-1,西山南坝小区12栋南灯杆-HLH-1,566012,西山南坝小区12栋南灯杆-HLH,39,1890,38350,0,102.717,25.00566,OUTDOOR,30,319.348,,
566000-3,西山南坝小区18栋-HLH-3,566000,西山南坝小区18栋-HLH,39,1890,38350,230,102.714,25.00803,OUTDOOR,27,382.494,,
566000-2,西山南坝小区18栋-HLH-2,566000,西山南坝小区18栋-HLH,39,1890,38350,60,102.714,25.00803,OUTDOOR,27,382.494,,
566000-1,西山南坝小区18栋-HLH-1,566000,西山南坝小区18栋-HLH,39,1890,38350,310,102.714,25.00803,OUTDOOR,27,382.494,,
565888-3,西山南坝小区1栋灯杆-HLH-3,565888,西山南坝小区1栋灯杆-HLH,39,1890,38350,210,102.716,25.01123,OUTDOOR,25,292.248,,
565888-2,西山南坝小区1栋灯杆-HLH-2,565888,西山南坝小区1栋灯杆-HLH,39,1890,38350,120,102.716,25.01123,OUTDOOR,25,292.248,,
565888-1,西山南坝小区1栋灯杆-HLH-1,565888,西山南坝小区1栋灯杆-HLH,39,1890,38350,0,102.716,25.01123,OUTDOOR,25,292.248,,
565969-3,西山南苑小区-HLH-3,565969,西山南苑小区-HLH,39,1890,38350,300,102.68,25.00414,OUTDOOR,32,199.437,,
565969-2,西山南苑小区-HLH-2,565969,西山南苑小区-HLH,39,1890,38350,200,102.68,25.00414,OUTDOOR,32,199.437,,
565969-1,西山南苑小区-HLH-1,565969,西山南苑小区-HLH,39,1890,38350,40,102.68,25.00414,OUTDOOR,32,199.437,,
565950-3,西山南郊大队-HLH-3,565950,西山南郊大队-HLH,39,1890,38350,200,102.697,25.02454,OUTDOOR,37,46.894,,
565950-2,西山南郊大队-HLH-2,565950,西山南郊大队-HLH,39,1890,38350,110,102.697,25.02454,OUTDOOR,37,46.894,,
565950-1,西山南郊大队-HLH-1,565950,西山南郊大队-HLH,39,1890,38350,0,102.697,25.02454,OUTDOOR,37,46.894,,
566074-3,西山同德锦江嘉园南灯杆-HLH-3,566074,西山同德锦江嘉园南灯杆-HLH,39,1890,38350,300,102.715,24.99039,OUTDOOR,25,216.215,,
566074-2,西山同德锦江嘉园南灯杆-HLH-2,566074,西山同德锦江嘉园南灯杆-HLH,39,1890,38350,90,102.715,24.99039,OUTDOOR,25,216.215,,
566074-1,西山同德锦江嘉园南灯杆-HLH-1,566074,西山同德锦江嘉园南灯杆-HLH,39,1890,38350,330,102.715,24.99039,OUTDOOR,25,216.215,,
567524-3,西山嘉和园3栋-HLH-3,567524,西山嘉和园3栋-HLH,39,1890,38350,250,102.68,25.00236,OUTDOOR,27,199.437,,
567524-2,西山嘉和园3栋-HLH-2,567524,西山嘉和园3栋-HLH,39,1890,38350,120,102.68,25.00236,OUTDOOR,27,199.437,,
567524-1,西山嘉和园3栋-HLH-1,567524,西山嘉和园3栋-HLH,39,1890,38350,30,102.68,25.00236,OUTDOOR,27,199.437,,
565914-3,西山嘉斯特酒店-HLH-3,565914,西山嘉斯特酒店-HLH,39,1890,38350,230,102.685,25.01475,OUTDOOR,51,89.546,,
565914-2,西山嘉斯特酒店-HLH-2,565914,西山嘉斯特酒店-HLH,39,1890,38350,120,102.685,25.01475,OUTDOOR,51,89.546,,
565914-1,西山嘉斯特酒店-HLH-1,565914,西山嘉斯特酒店-HLH,39,1890,38350,30,102.685,25.01475,OUTDOOR,51,89.546,,
33180-3,西山四金公路李家场集装箱-HLH-3,33180,西山四金公路李家场集装箱-HLH,39,1890,38350,330,102.698,24.9878,OUTDOOR,15,383.277,,
33180-2,西山四金公路李家场集装箱-HLH-2,33180,西山四金公路李家场集装箱-HLH,39,1890,38350,190,102.698,24.9878,OUTDOOR,15,383.277,,
33180-1,西山四金公路李家场集装箱-HLH-1,33180,西山四金公路李家场集装箱-HLH,39,1890,38350,80,102.698,24.9878,OUTDOOR,15,383.277,,
566013-3,西山夏意雅园西南角绿化带灯杆-HLH-3,566013,西山夏意雅园西南角绿化带灯杆-HLH,39,1890,38350,210,102.704,24.97406,OUTDOOR,30,248.508,,
566013-2,西山夏意雅园西南角绿化带灯杆-HLH-2,566013,西山夏意雅园西南角绿化带灯杆-HLH,39,1890,38350,120,102.704,24.97406,OUTDOOR,30,248.508,,
566013-1,西山夏意雅园西南角绿化带灯杆-HLH-1,566013,西山夏意雅园西南角绿化带灯杆-HLH,39,1890,38350,350,102.704,24.97406,OUTDOOR,30,248.508,,
565841-3,西山大商汇-HLH-3,565841,西山大商汇-HLH,39,1890,38350,280,102.704,24.98862,OUTDOOR,31,208.09,,
565841-2,西山大商汇-HLH-2,565841,西山大商汇-HLH,39,1890,38350,170,102.704,24.98862,OUTDOOR,31,208.09,,
565841-1,西山大商汇-HLH-1,565841,西山大商汇-HLH,39,1890,38350,70,102.704,24.98862,OUTDOOR,31,208.09,,
565844-3,西山大商汇D70座-HLH-3,565844,西山大商汇D70座-HLH,39,1890,38350,250,102.71,24.98784,OUTDOOR,36,348.46,,
565844-2,西山大商汇D70座-HLH-2,565844,西山大商汇D70座-HLH,39,1890,38350,135,102.71,24.98784,OUTDOOR,36,348.46,,
565844-1,西山大商汇D70座-HLH-1,565844,西山大商汇D70座-HLH,39,1890,38350,10,102.71,24.98784,OUTDOOR,36,348.46,,
567491-3,西山大商汇D区60栋-HLH-3,567491,西山大商汇D区60栋-HLH,39,1890,38350,260,102.707,24.9864,OUTDOOR,20,213.463,,
567491-2,西山大商汇D区60栋-HLH-2,567491,西山大商汇D区60栋-HLH,39,1890,38350,160,102.707,24.9864,OUTDOOR,20,213.463,,
567491-1,西山大商汇D区60栋-HLH-1,567491,西山大商汇D区60栋-HLH,39,1890,38350,0,102.707,24.9864,OUTDOOR,20,213.463,,
565865-3,西山大商汇汇昌水泥厂灯杆-HLH-3,565865,西山大商汇汇昌水泥厂灯杆-HLH,39,1890,38350,230,102.711,24.98294,OUTDOOR,25,294.778,,
565865-2,西山大商汇汇昌水泥厂灯杆-HLH-2,565865,西山大商汇汇昌水泥厂灯杆-HLH,39,1890,38350,100,102.711,24.98294,OUTDOOR,25,294.778,,
565865-1,西山大商汇汇昌水泥厂灯杆-HLH-1,565865,西山大商汇汇昌水泥厂灯杆-HLH,39,1890,38350,320,102.711,24.98294,OUTDOOR,25,294.778,,
565859-3,西山大商汇茶城2-HLH-3,565859,西山大商汇茶城2-HLH,39,1890,38350,280,102.714,24.98579,OUTDOOR,25,172.028,,
565859-2,西山大商汇茶城2-HLH-2,565859,西山大商汇茶城2-HLH,39,1890,38350,130,102.714,24.98579,OUTDOOR,25,172.028,,
565859-1,西山大商汇茶城2-HLH-1,565859,西山大商汇茶城2-HLH,39,1890,38350,10,102.714,24.98579,OUTDOOR,25,172.028,,
565861-3,西山安康路口-HLH-3,565861,西山安康路口-HLH,39,1890,38350,240,102.688,25.02981,OUTDOOR,24,180.062,,
565861-2,西山安康路口-HLH-2,565861,西山安康路口-HLH,39,1890,38350,100,102.688,25.02981,OUTDOOR,24,180.062,,
565861-1,西山安康路口-HLH-1,565861,西山安康路口-HLH,39,1890,38350,20,102.688,25.02981,OUTDOOR,24,180.062,,
566093-3,西山宋旗营电器批发城-HLH-3,566093,西山宋旗营电器批发城-HLH,39,1890,38350,240,102.702,24.995,OUTDOOR,20,301.816,,
566093-2,西山宋旗营电器批发城-HLH-2,566093,西山宋旗营电器批发城-HLH,39,1890,38350,120,102.702,24.995,OUTDOOR,20,301.816,,
566093-1,西山宋旗营电器批发城-HLH-1,566093,西山宋旗营电器批发城-HLH,39,1890,38350,0,102.702,24.995,OUTDOOR,20,301.816,,
565970-3,西山官庄-HLH-3,565970,西山官庄-HLH,39,1890,38350,260,102.678,25.00308,OUTDOOR,30,212.234,,
565970-2,西山官庄-HLH-2,565970,西山官庄-HLH,39,1890,38350,170,102.678,25.00308,OUTDOOR,30,212.234,,
565970-1,西山官庄-HLH-1,565970,西山官庄-HLH,39,1890,38350,15,102.678,25.00308,OUTDOOR,30,212.234,,
566023-2,西山富城车市38栋-HLH-2,566023,西山富城车市38栋-HLH,39,1890,38350,180,102.688,25.00276,OUTDOOR,30,256.109,,
566023-1,西山富城车市38栋-HLH-1,566023,西山富城车市38栋-HLH,39,1890,38350,30,102.688,25.00276,OUTDOOR,30,256.109,,
567353-3,西山巨明工贸-HLH-3,567353,西山巨明工贸-HLH,39,1890,38350,300,102.681,25.0252,OUTDOOR,16,290.428,,
567353-2,西山巨明工贸-HLH-2,567353,西山巨明工贸-HLH,39,1890,38350,200,102.681,25.0252,OUTDOOR,16,290.428,,
567353-1,西山巨明工贸-HLH-1,567353,西山巨明工贸-HLH,39,1890,38350,25,102.681,25.0252,OUTDOOR,16,290.428,,
33067-3,西山市计划生育服务中心灯杆-HLH-3,33067,西山市计划生育服务中心灯杆-HLH,39,1890,38350,240,102.707,25.0186,OUTDOOR,0,201.144,,
33067-2,西山市计划生育服务中心灯杆-HLH-2,33067,西山市计划生育服务中心灯杆-HLH,39,1890,38350,120,102.707,25.0186,OUTDOOR,0,201.144,,
33067-1,西山市计划生育服务中心灯杆-HLH-1,33067,西山市计划生育服务中心灯杆-HLH,39,1890,38350,0,102.707,25.0186,OUTDOOR,0,201.144,,
33589-1,西山广福小区物管楼-HLH-1,33589,西山广福小区物管楼-HLH,39,1890,38350,135,102.692,24.98608,OUTDOOR,23,232.174,,
33589-2,西山广福小区物管楼-HLH-2,33589,西山广福小区物管楼-HLH,39,1890,38350,280,102.692,24.98608,OUTDOOR,23,232.174,,
566092-3,西山广福小区黑砂锅毛肚-HLH-3,566092,西山广福小区黑砂锅毛肚-HLH,39,1890,38350,220,102.696,24.99005,OUTDOOR,21,358.521,,
566092-2,西山广福小区黑砂锅毛肚-HLH-2,566092,西山广福小区黑砂锅毛肚-HLH,39,1890,38350,135,102.696,24.99005,OUTDOOR,21,358.521,,
566092-1,西山广福小区黑砂锅毛肚-HLH-1,566092,西山广福小区黑砂锅毛肚-HLH,39,1890,38350,355,102.696,24.99005,OUTDOOR,21,358.521,,
565982-3,西山广福路与陆广路交叉灯杆-HLH-3,565982,西山广福路与陆广路交叉灯杆-HLH,39,1890,38350,250,102.683,24.99567,OUTDOOR,30,72.149,,
565982-2,西山广福路与陆广路交叉灯杆-HLH-2,565982,西山广福路与陆广路交叉灯杆-HLH,39,1890,38350,150,102.683,24.99567,OUTDOOR,30,72.149,,
565982-1,西山广福路与陆广路交叉灯杆-HLH-1,565982,西山广福路与陆广路交叉灯杆-HLH,39,1890,38350,0,102.683,24.99567,OUTDOOR,30,72.149,,
566066-3,西山广福路同仁医院-HLH-3,566066,西山广福路同仁医院-HLH,39,1890,38350,230,102.695,24.97851,OUTDOOR,31,502.693,,
566066-2,西山广福路同仁医院-HLH-2,566066,西山广福路同仁医院-HLH,39,1890,38350,110,102.695,24.97851,OUTDOOR,31,502.693,,
566066-1,西山广福路同仁医院-HLH-1,566066,西山广福路同仁医院-HLH,39,1890,38350,10,102.695,24.97851,OUTDOOR,31,502.693,,
565974-3,西山得胜家具城-HLH-3,565974,西山得胜家具城-HLH,39,1890,38350,240,102.71,25.01311,OUTDOOR,24,303.291,,
565974-2,西山得胜家具城-HLH-2,565974,西山得胜家具城-HLH,39,1890,38350,120,102.71,25.01311,OUTDOOR,24,303.291,,
565974-1,西山得胜家具城-HLH-1,565974,西山得胜家具城-HLH,39,1890,38350,0,102.71,25.01311,OUTDOOR,24,303.291,,
565827-3,西山得胜桥-HLH-3,565827,西山得胜桥-HLH,39,1890,38350,230,102.715,25.03603,OUTDOOR,24,167.928,,
565827-2,西山得胜桥-HLH-2,565827,西山得胜桥-HLH,39,1890,38350,110,102.715,25.03603,OUTDOOR,24,167.928,,
565827-1,西山得胜桥-HLH-1,565827,西山得胜桥-HLH,39,1890,38350,320,102.715,25.03603,OUTDOOR,24,167.928,,
566040-3,西山德瀛华府4栋-HLH-3,566040,西山德瀛华府4栋-HLH,39,1890,38350,190,102.684,24.99853,OUTDOOR,43,159.463,,
566040-2,西山德瀛华府4栋-HLH-2,566040,西山德瀛华府4栋-HLH,39,1890,38350,130,102.684,24.99853,OUTDOOR,43,159.463,,
566040-1,西山德瀛华府4栋-HLH-1,566040,西山德瀛华府4栋-HLH,39,1890,38350,340,102.684,24.99853,OUTDOOR,43,159.463,,
565845-3,西山恒誉达汽修-HLH-3,565845,西山恒誉达汽修-HLH,39,1890,38350,240,102.713,25.00266,OUTDOOR,18,243.196,,
565845-2,西山恒誉达汽修-HLH-2,565845,西山恒誉达汽修-HLH,39,1890,38350,120,102.713,25.00266,OUTDOOR,18,243.196,,
565845-1,西山恒誉达汽修-HLH-1,565845,西山恒誉达汽修-HLH,39,1890,38350,0,102.713,25.00266,OUTDOOR,18,243.196,,
565905-3,西山报业酒店-HLH-3,565905,西山报业酒店-HLH,39,1890,38350,240,102.69,25.03602,OUTDOOR,28,305.817,,
565905-2,西山报业酒店-HLH-2,565905,西山报业酒店-HLH,39,1890,38350,130,102.69,25.03602,OUTDOOR,28,305.817,,
565905-1,西山报业酒店-HLH-1,565905,西山报业酒店-HLH,39,1890,38350,40,102.69,25.03602,OUTDOOR,28,305.817,,
565894-3,西山新世纪灯饰绿化带灯杆-HLH-3,565894,西山新世纪灯饰绿化带灯杆-HLH,39,1890,38350,240,102.708,24.98295,OUTDOOR,25,243.593,,
565894-2,西山新世纪灯饰绿化带灯杆-HLH-2,565894,西山新世纪灯饰绿化带灯杆-HLH,39,1890,38350,150,102.708,24.98295,OUTDOOR,25,243.593,,
565894-1,西山新世纪灯饰绿化带灯杆-HLH-1,565894,西山新世纪灯饰绿化带灯杆-HLH,39,1890,38350,0,102.708,24.98295,OUTDOOR,25,243.593,,
567295-3,西山新东方-HLH-3,567295,西山新东方-HLH,39,1890,38350,200,102.687,25.016888,OUTDOOR,20,209.397,,
567295-2,西山新东方-HLH-2,567295,西山新东方-HLH,39,1890,38350,90,102.687,25.016888,OUTDOOR,20,209.397,,
567295-1,西山新东方-HLH-1,567295,西山新东方-HLH,39,1890,38350,290,102.687,25.016888,OUTDOOR,20,209.397,,
566090-3,西山新东方广场-HLH-3,566090,西山新东方广场-HLH,39,1890,38350,230,102.687,25.04281,OUTDOOR,30,303.092,,
566090-2,西山新东方广场-HLH-2,566090,西山新东方广场-HLH,39,1890,38350,110,102.687,25.04281,OUTDOOR,30,303.092,,
566090-1,西山新东方广场-HLH-1,566090,西山新东方广场-HLH,39,1890,38350,300,102.687,25.04281,OUTDOOR,30,303.092,,
565980-3,西山新农村-HLH-3,565980,西山新农村-HLH,39,1890,38350,255,102.688,25.02124,OUTDOOR,27,242.401,,
565980-2,西山新农村-HLH-2,565980,西山新农村-HLH,39,1890,38350,125,102.688,25.02124,OUTDOOR,27,242.401,,
565980-1,西山新农村-HLH-1,565980,西山新农村-HLH,39,1890,38350,5,102.688,25.02124,OUTDOOR,27,242.401,,
566004-3,西山新闻中心-HLH-3,566004,西山新闻中心-HLH,39,1890,38350,290,102.677,25.04196,OUTDOOR,5,182.868,,
566004-2,西山新闻中心-HLH-2,566004,西山新闻中心-HLH,39,1890,38350,130,102.677,25.04196,OUTDOOR,15,182.868,,
566004-1,西山新闻中心-HLH-1,566004,西山新闻中心-HLH,39,1890,38350,30,102.677,25.04196,OUTDOOR,15,182.868,,
566865-2,西山新闻社云南分社-HLH-2,566865,西山新闻社云南分社-HLH,39,1890,38350,120,102.69,25.03229,OUTDOOR,20,111.269,,
566865-1,西山新闻社云南分社-HLH-1,566865,西山新闻社云南分社-HLH,39,1890,38350,0,102.69,25.03229,OUTDOOR,20,111.269,,
565973-3,西山方舟大酒店-HLH-3,565973,西山方舟大酒店-HLH,39,1890,38350,210,102.693,25.02066,OUTDOOR,31,275.032,,
565973-2,西山方舟大酒店-HLH-2,565973,西山方舟大酒店-HLH,39,1890,38350,110,102.693,25.02066,OUTDOOR,31,275.032,,
565973-1,西山方舟大酒店-HLH-1,565973,西山方舟大酒店-HLH,39,1890,38350,350,102.693,25.02066,OUTDOOR,31,275.032,,
567531-3,西山时代风华灯杆-HLH-3,567531,西山时代风华灯杆-HLH,39,1890,38350,255,102.711,24.990945,OUTDOOR,28,293.994,,
567531-2,西山时代风华灯杆-HLH-2,567531,西山时代风华灯杆-HLH,39,1890,38350,160,102.711,24.990945,OUTDOOR,28,293.994,,
567531-1,西山时代风华灯杆-HLH-1,567531,西山时代风华灯杆-HLH,39,1890,38350,30,102.711,24.990945,OUTDOOR,28,293.994,,
566065-3,西山昆三中-HLH-3,566065,西山昆三中-HLH,39,1890,38350,160,102.712,25.02957,OUTDOOR,23,282.836,,
566065-2,西山昆三中-HLH-2,566065,西山昆三中-HLH,39,1890,38350,60,102.712,25.02957,OUTDOOR,23,282.836,,
566065-1,西山昆三中-HLH-1,566065,西山昆三中-HLH,39,1890,38350,340,102.712,25.02957,OUTDOOR,23,282.836,,
565383-3,西山昆明医学院门口路灯站-HLH-3,565383,西山昆明医学院门口路灯站-HLH,39,1890,38350,260,102.684,25.04779,OUTDOOR,20,160.159,,
565383-2,西山昆明医学院门口路灯站-HLH-2,565383,西山昆明医学院门口路灯站-HLH,39,1890,38350,90,102.684,25.04779,OUTDOOR,20,160.159,,
565383-1,西山昆明医学院门口路灯站-HLH-1,565383,西山昆明医学院门口路灯站-HLH,39,1890,38350,0,102.684,25.04779,OUTDOOR,20,160.159,,
565864-3,西山昆明市卫校-HLH-3,565864,西山昆明市卫校-HLH,39,1890,38350,320,102.679,25.033205,OUTDOOR,27,376.96,,
565864-2,西山昆明市卫校-HLH-2,565864,西山昆明市卫校-HLH,39,1890,38350,130,102.679,25.033205,OUTDOOR,27,376.96,,
565864-1,西山昆明市卫校-HLH-1,565864,西山昆明市卫校-HLH,39,1890,38350,70,102.679,25.033205,OUTDOOR,27,376.96,,
565912-3,西山昆明建筑木材厂-HLH-3,565912,西山昆明建筑木材厂-HLH,39,1890,38350,230,102.687,25.03651,OUTDOOR,27,271.244,,
565912-2,西山昆明建筑木材厂-HLH-2,565912,西山昆明建筑木材厂-HLH,39,1890,38350,150,102.687,25.03651,OUTDOOR,27,271.244,,
565912-1,西山昆明建筑木材厂-HLH-1,565912,西山昆明建筑木材厂-HLH,39,1890,38350,0,102.687,25.03651,OUTDOOR,27,271.244,,
566055-3,西山昆明装饰灯杆-HLH-3,566055,西山昆明装饰灯杆-HLH,39,1890,38350,310,102.688,24.9867,OUTDOOR,30,399.301,,
566055-2,西山昆明装饰灯杆-HLH-2,566055,西山昆明装饰灯杆-HLH,39,1890,38350,200,102.688,24.9867,OUTDOOR,30,399.301,,
566055-1,西山昆明装饰灯杆-HLH-1,566055,西山昆明装饰灯杆-HLH,39,1890,38350,70,102.688,24.9867,OUTDOOR,30,399.301,,
566049-3,西山春晓花园珍宝公寓-HLH-3,566049,西山春晓花园珍宝公寓-HLH,39,1890,38350,240,102.702,25.01001,OUTDOOR,25,518.729,,
566049-2,西山春晓花园珍宝公寓-HLH-2,566049,西山春晓花园珍宝公寓-HLH,39,1890,38350,130,102.702,25.01001,OUTDOOR,25,518.729,,
566049-1,西山春晓花园珍宝公寓-HLH-1,566049,西山春晓花园珍宝公寓-HLH,39,1890,38350,0,102.702,25.01001,OUTDOOR,25,518.729,,
565986-3,西山李长官新村-HLH-3,565986,西山李长官新村-HLH,39,1890,38350,280,102.683,25.00852,OUTDOOR,35,266.721,,
565986-2,西山李长官新村-HLH-2,565986,西山李长官新村-HLH,39,1890,38350,150,102.683,25.00852,OUTDOOR,35,266.721,,
565986-1,西山李长官新村-HLH-1,565986,西山李长官新村-HLH,39,1890,38350,0,102.683,25.00852,OUTDOOR,35,266.721,,
565869-3,西山杨家一村-HLH-3,565869,西山杨家一村-HLH,39,1890,38350,250,102.689,25.00859,OUTDOOR,25,223.587,,
565869-2,西山杨家一村-HLH-2,565869,西山杨家一村-HLH,39,1890,38350,175,102.689,25.00859,OUTDOOR,25,223.587,,
565869-1,西山杨家一村-HLH-1,565869,西山杨家一村-HLH,39,1890,38350,10,102.689,25.00859,OUTDOOR,25,223.587,,
565442-3,西山核工业矿冶局-HLH-3,565442,西山核工业矿冶局-HLH,39,1890,38350,250,102.697,25.02861,OUTDOOR,18,268.06,,
565442-2,西山核工业矿冶局-HLH-2,565442,西山核工业矿冶局-HLH,39,1890,38350,70,102.697,25.02861,OUTDOOR,18,268.06,,
565442-1,西山核工业矿冶局-HLH-1,565442,西山核工业矿冶局-HLH,39,1890,38350,350,102.697,25.02861,OUTDOOR,18,268.06,,
567204-3,西山正和小区-HLH-3,567204,西山正和小区-HLH,39,1890,38350,185,102.677,25.00758,OUTDOOR,19,304.455,,
567204-2,西山正和小区-HLH-2,567204,西山正和小区-HLH,39,1890,38350,65,102.677,25.00758,OUTDOOR,19,304.455,,
566321-3,西山民族中专图书馆-HLH-3,566321,西山民族中专图书馆-HLH,39,1890,38350,220,102.679,25.02918,OUTDOOR,22,323.691,,
566321-2,西山民族中专图书馆-HLH-2,566321,西山民族中专图书馆-HLH,39,1890,38350,190,102.679,25.02918,OUTDOOR,22,323.691,,
566321-1,西山民族中专图书馆-HLH-1,566321,西山民族中专图书馆-HLH,39,1890,38350,350,102.679,25.02918,OUTDOOR,22,323.691,,
565898-3,西山民胜家园北灯杆-HLH-3,565898,西山民胜家园北灯杆-HLH,39,1890,38350,235,102.718,24.9977,OUTDOOR,25,331.036,,
565898-2,西山民胜家园北灯杆-HLH-2,565898,西山民胜家园北灯杆-HLH,39,1890,38350,45,102.718,24.9977,OUTDOOR,25,331.036,,
565898-1,西山民胜家园北灯杆-HLH-1,565898,西山民胜家园北灯杆-HLH,39,1890,38350,300,102.718,24.9977,OUTDOOR,25,331.036,,
565829-3,西山气象局-HLH-3,565829,西山气象局-HLH,39,1890,38350,270,102.704,25.02925,OUTDOOR,30,152.277,,
565829-2,西山气象局-HLH-2,565829,西山气象局-HLH,39,1890,38350,140,102.704,25.02925,OUTDOOR,30,152.277,,
565829-1,西山气象局-HLH-1,565829,西山气象局-HLH,39,1890,38350,10,102.704,25.02925,OUTDOOR,30,152.277,,
565877-3,西山永昌小区-HLH-3,565877,西山永昌小区-HLH,39,1890,38350,240,102.703,25.02029,OUTDOOR,23,258.806,,
565877-2,西山永昌小区-HLH-2,565877,西山永昌小区-HLH,39,1890,38350,160,102.703,25.02029,OUTDOOR,23,258.806,,
565877-1,西山永昌小区-HLH-1,565877,西山永昌小区-HLH,39,1890,38350,20,102.703,25.02029,OUTDOOR,23,258.806,,
33636-1,西山永昌小区水塔-HLH-1,33636,西山永昌小区水塔-HLH,39,1890,38350,320,102.7,25.0228,OUTDOOR,0,186.441,,
33636-2,西山永昌小区水塔-HLH-2,33636,西山永昌小区水塔-HLH,39,1890,38350,60,102.7,25.0228,OUTDOOR,0,186.441,,
33636-3,西山永昌小区水塔-HLH-3,33636,西山永昌小区水塔-HLH,39,1890,38350,210,102.7,25.0228,OUTDOOR,0,186.441,,
567474-3,西山永顺里水塔-HLH-3,567474,西山永顺里水塔-HLH,39,1890,38350,320,102.698,25.021082,OUTDOOR,42,248.525,,
567474-2,西山永顺里水塔-HLH-2,567474,西山永顺里水塔-HLH,39,1890,38350,220,102.698,25.021082,OUTDOOR,42,248.525,,
567474-1,西山永顺里水塔-HLH-1,567474,西山永顺里水塔-HLH,39,1890,38350,90,102.698,25.021082,OUTDOOR,42,248.525,,
567159-3,西山法苑小区27栋1单元-HLH-3,567159,西山法苑小区27栋1单元-HLH,39,1890,38350,350,102.686,25.005124,OUTDOOR,22,233.652,,
567159-2,西山法苑小区27栋1单元-HLH-2,567159,西山法苑小区27栋1单元-HLH,39,1890,38350,235,102.686,25.005124,OUTDOOR,22,233.652,,
567159-1,西山法苑小区27栋1单元-HLH-1,567159,西山法苑小区27栋1单元-HLH,39,1890,38350,175,102.686,25.005124,OUTDOOR,22,233.652,,
565975-3,西山海狮酒店-HLH-3,565975,西山海狮酒店-HLH,39,1890,38350,200,102.704,25.01536,OUTDOOR,24,359.346,,
565975-2,西山海狮酒店-HLH-2,565975,西山海狮酒店-HLH,39,1890,38350,60,102.704,25.01536,OUTDOOR,24,359.346,,
565975-1,西山海狮酒店-HLH-1,565975,西山海狮酒店-HLH,39,1890,38350,300,102.704,25.01536,OUTDOOR,24,359.346,,
566082-3,西山海鹏工贸-HLH-3,566082,西山海鹏工贸-HLH,39,1890,38350,300,102.705,25.01853,OUTDOOR,18,217.825,,
566082-2,西山海鹏工贸-HLH-2,566082,西山海鹏工贸-HLH,39,1890,38350,180,102.705,25.01853,OUTDOOR,18,217.825,,
566082-1,西山海鹏工贸-HLH-1,566082,西山海鹏工贸-HLH,39,1890,38350,45,102.705,25.01853,OUTDOOR,18,217.825,,
567173-3,西山润城一期10栋租房站-HLH-3,567173,西山润城一期10栋租房站-HLH,39,1890,38350,220,102.696,25.00219,OUTDOOR,42,126.144,,
567173-2,西山润城一期10栋租房站-HLH-2,567173,西山润城一期10栋租房站-HLH,39,1890,38350,130,102.696,25.00219,OUTDOOR,42,126.144,,
567173-1,西山润城一期10栋租房站-HLH-1,567173,西山润城一期10栋租房站-HLH,39,1890,38350,30,102.696,25.00219,OUTDOOR,42,126.144,,
567175-3,西山润城一期3栋租房站-HLH-3,567175,西山润城一期3栋租房站-HLH,39,1890,38350,200,102.697,25.003077,OUTDOOR,20,126.145,,
567175-2,西山润城一期3栋租房站-HLH-2,567175,西山润城一期3栋租房站-HLH,39,1890,38350,120,102.697,25.003077,OUTDOOR,20,126.145,,
567175-1,西山润城一期3栋租房站-HLH-1,567175,西山润城一期3栋租房站-HLH,39,1890,38350,30,102.697,25.003077,OUTDOOR,20,126.145,,
565381-3,西山渔米之乡灯杆站2-HLH-3,565381,西山渔米之乡灯杆站2-HLH,39,1890,38350,240,102.678,25.04748,OUTDOOR,30,324.057,,
565381-2,西山渔米之乡灯杆站2-HLH-2,565381,西山渔米之乡灯杆站2-HLH,39,1890,38350,70,102.678,25.04748,OUTDOOR,30,324.057,,
565381-1,西山渔米之乡灯杆站2-HLH-1,565381,西山渔米之乡灯杆站2-HLH,39,1890,38350,0,102.678,25.04748,OUTDOOR,30,324.057,,
566095-3,西山湖商酒店-HLH-3,566095,西山湖商酒店-HLH,39,1890,38350,240,102.692,25.02851,OUTDOOR,20,257.883,,
